2023-07-29 23:05:35,682 INFO    StreamThr :7830 [internal.py:wandb_internal():86] W&B internal server running at pid: 7830, started at: 2023-07-29 23:05:35.681769
2023-07-29 23:05:39,498 INFO    SenderThread:7830 [sender.py:_save_file():1376] saving file wandb-metadata.json with policy now
2023-07-29 23:05:39,502 DEBUG   SenderThread:7830 [sender.py:send():379] send: telemetry
2023-07-29 23:05:39,508 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 23:05:39,509 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: stop_status
2023-07-29 23:05:39,943 INFO    wandb-upload_0:7830 [upload_job.py:push():131] Uploaded file /var/folders/yb/rxg8x13d235dsjs27my4zz6w0000gp/T/tmpqe3xwmfhwandb/hpe44hlz-wandb-metadata.json
2023-07-29 23:05:40,213 INFO    Thread-12 :7830 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/vahid/GitHub/lc_qa_chat/wandb/run-20230729_230535-bs24ksx1/files/wandb-metadata.json
2023-07-29 23:05:40,214 INFO    Thread-12 :7830 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/vahid/GitHub/lc_qa_chat/wandb/run-20230729_230535-bs24ksx1/files/output.log
2023-07-29 23:05:40,214 INFO    Thread-12 :7830 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/vahid/GitHub/lc_qa_chat/wandb/run-20230729_230535-bs24ksx1/files/requirements.txt
2023-07-29 23:05:40,752 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:05:42,221 INFO    Thread-12 :7830 [dir_watcher.py:_on_file_modified():289] file/dir modified: /Users/vahid/GitHub/lc_qa_chat/wandb/run-20230729_230535-bs24ksx1/files/output.log
2023-07-29 23:05:43,227 INFO    Thread-12 :7830 [dir_watcher.py:_on_file_modified():289] file/dir modified: /Users/vahid/GitHub/lc_qa_chat/wandb/run-20230729_230535-bs24ksx1/files/output.log
2023-07-29 23:05:45,938 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:05:50,959 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:05:54,508 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 23:05:54,511 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: stop_status
2023-07-29 23:05:56,794 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:06:01,811 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:06:06,836 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:06:07,330 INFO    Thread-12 :7830 [dir_watcher.py:_on_file_modified():289] file/dir modified: /Users/vahid/GitHub/lc_qa_chat/wandb/run-20230729_230535-bs24ksx1/files/config.yaml
2023-07-29 23:06:09,511 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 23:06:09,512 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: stop_status
2023-07-29 23:06:12,852 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:06:17,876 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:06:22,897 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:06:24,516 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 23:06:24,517 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: stop_status
2023-07-29 23:06:28,759 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:06:33,781 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:06:38,798 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:06:39,477 DEBUG   SystemMonitor:7830 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-07-29 23:06:39,479 DEBUG   SenderThread:7830 [sender.py:send():379] send: telemetry
2023-07-29 23:06:39,479 DEBUG   SenderThread:7830 [sender.py:send():379] send: stats
2023-07-29 23:06:39,520 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 23:06:39,520 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: stop_status
2023-07-29 23:06:44,731 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:06:49,749 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:06:54,522 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 23:06:54,522 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: stop_status
2023-07-29 23:06:55,741 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:07:00,754 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:07:05,012 DEBUG   SenderThread:7830 [sender.py:send():379] send: telemetry
2023-07-29 23:07:05,608 INFO    Thread-12 :7830 [dir_watcher.py:_on_file_modified():289] file/dir modified: /Users/vahid/GitHub/lc_qa_chat/wandb/run-20230729_230535-bs24ksx1/files/output.log
2023-07-29 23:07:06,018 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:07:09,481 DEBUG   SenderThread:7830 [sender.py:send():379] send: stats
2023-07-29 23:07:09,526 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 23:07:09,526 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: stop_status
2023-07-29 23:07:11,162 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:07:11,353 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: log_artifact
2023-07-29 23:07:11,354 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: log_artifact
2023-07-29 23:07:11,638 INFO    Thread-12 :7830 [dir_watcher.py:_on_file_modified():289] file/dir modified: /Users/vahid/GitHub/lc_qa_chat/wandb/run-20230729_230535-bs24ksx1/files/config.yaml
2023-07-29 23:07:11,639 INFO    Thread-12 :7830 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/vahid/GitHub/lc_qa_chat/wandb/run-20230729_230535-bs24ksx1/files/media/table/how to prevent hair _0_079d4a704979e386d0fe.table.json
2023-07-29 23:07:11,640 INFO    Thread-12 :7830 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/vahid/GitHub/lc_qa_chat/wandb/run-20230729_230535-bs24ksx1/files/media
2023-07-29 23:07:11,640 INFO    Thread-12 :7830 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/vahid/GitHub/lc_qa_chat/wandb/run-20230729_230535-bs24ksx1/files/media/table
2023-07-29 23:07:11,680 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: partial_history
2023-07-29 23:07:12,113 INFO    wandb-upload_0:7830 [upload_job.py:push():131] Uploaded file /var/folders/yb/rxg8x13d235dsjs27my4zz6w0000gp/T/tmpqe3xwmfhwandb/fc8bks8a-media/table/how to prevent hair _0_079d4a704979e386d0fe.table.json
2023-07-29 23:07:12,500 INFO    wandb-upload_1:7830 [upload_job.py:push():89] Uploaded file /Users/vahid/Library/Application Support/wandb/artifacts/staging/tmpbt2wi7jq
2023-07-29 23:07:13,428 INFO    SenderThread:7830 [sender.py:send_request_log_artifact():1442] logged artifact run-bs24ksx1-howtopreventhair - {'id': 'QXJ0aWZhY3Q6NTI2ODM3MzA1', 'digest': '9e9d098fec319cefe0e14421af95c2dd', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjg2NTU2NTE1', 'latestArtifact': None}, 'version': 'latest'}
2023-07-29 23:07:13,428 DEBUG   SenderThread:7830 [sender.py:send():379] send: files
2023-07-29 23:07:13,428 INFO    SenderThread:7830 [sender.py:_save_file():1376] saving file media/table/how to prevent hair _0_079d4a704979e386d0fe.table.json with policy now
2023-07-29 23:07:13,429 DEBUG   SenderThread:7830 [sender.py:send():379] send: history
2023-07-29 23:07:13,429 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: summary_record
2023-07-29 23:07:13,431 INFO    SenderThread:7830 [sender.py:_save_file():1376] saving file wandb-summary.json with policy end
2023-07-29 23:07:13,649 INFO    Thread-12 :7830 [dir_watcher.py:_on_file_modified():289] file/dir modified: /Users/vahid/GitHub/lc_qa_chat/wandb/run-20230729_230535-bs24ksx1/files/wandb-summary.json
2023-07-29 23:07:13,650 INFO    Thread-12 :7830 [dir_watcher.py:_on_file_modified():289] file/dir modified: /Users/vahid/GitHub/lc_qa_chat/wandb/run-20230729_230535-bs24ksx1/files/output.log
2023-07-29 23:07:13,991 INFO    wandb-upload_0:7830 [upload_job.py:push():131] Uploaded file /var/folders/yb/rxg8x13d235dsjs27my4zz6w0000gp/T/tmpqe3xwmfhwandb/m15hrthv-media/table/how to prevent hair _0_079d4a704979e386d0fe.table.json
2023-07-29 23:07:15,655 INFO    Thread-12 :7830 [dir_watcher.py:_on_file_modified():289] file/dir modified: /Users/vahid/GitHub/lc_qa_chat/wandb/run-20230729_230535-bs24ksx1/files/output.log
2023-07-29 23:07:16,451 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:07:21,474 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:07:24,532 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 23:07:24,533 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: stop_status
2023-07-29 23:07:26,769 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:07:31,783 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:07:36,804 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:07:39,487 DEBUG   SenderThread:7830 [sender.py:send():379] send: stats
2023-07-29 23:07:39,534 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 23:07:39,534 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: stop_status
2023-07-29 23:07:42,715 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:07:47,740 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:07:52,763 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:07:54,539 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 23:07:54,540 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: stop_status
2023-07-29 23:07:57,771 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:08:02,786 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:08:07,806 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:08:09,492 DEBUG   SenderThread:7830 [sender.py:send():379] send: stats
2023-07-29 23:08:09,543 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 23:08:09,544 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: stop_status
2023-07-29 23:08:13,707 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:08:18,716 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:08:23,741 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:08:24,549 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 23:08:24,549 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: stop_status
2023-07-29 23:08:28,775 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:08:33,793 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:08:38,811 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:08:39,497 DEBUG   SenderThread:7830 [sender.py:send():379] send: stats
2023-07-29 23:08:39,552 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 23:08:39,553 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: stop_status
2023-07-29 23:08:44,781 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:08:49,792 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:08:54,557 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 23:08:54,560 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: stop_status
2023-07-29 23:08:55,771 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:09:00,784 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:09:05,809 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:09:09,500 DEBUG   SenderThread:7830 [sender.py:send():379] send: stats
2023-07-29 23:09:09,561 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 23:09:09,562 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: stop_status
2023-07-29 23:09:11,746 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:09:16,765 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:09:21,785 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:09:24,566 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 23:09:24,567 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: stop_status
2023-07-29 23:09:27,759 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:09:32,772 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:09:37,791 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:09:39,505 DEBUG   SenderThread:7830 [sender.py:send():379] send: stats
2023-07-29 23:09:39,569 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 23:09:39,569 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: stop_status
2023-07-29 23:09:43,784 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:09:48,797 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:09:53,820 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:09:54,572 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 23:09:54,572 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: stop_status
2023-07-29 23:09:59,751 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:10:04,774 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:10:09,451 DEBUG   SenderThread:7830 [sender.py:send():379] send: stats
2023-07-29 23:10:09,514 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 23:10:09,514 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: stop_status
2023-07-29 23:27:21,389 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: keepalive
2023-07-29 23:27:26,417 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: keepalive
2023-07-29 23:27:27,804 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:27:31,352 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 23:27:31,353 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: stop_status
2023-07-29 23:27:33,554 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:27:38,583 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:27:43,627 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:27:44,575 WARNING FileStreamThread:7830 [file_stream.py:request_with_retry():664] requests_with_retry encountered retryable exception: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')). func: <bound method Session.post of <requests.sessions.Session object at 0x11f81aa10>>, args: ('https://api.wandb.ai/files/vahidsharifi/tube-llm/bs24ksx1/file_stream',), kwargs: {'json': {'complete': False, 'failed': False, 'dropped': 0, 'uploaded': []}}
2023-07-29 23:27:46,291 DEBUG   SenderThread:7830 [sender.py:send():379] send: stats
2023-07-29 23:27:46,361 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 23:27:46,362 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: stop_status
2023-07-29 23:27:48,658 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:27:53,707 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:27:58,756 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:28:01,370 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 23:28:01,371 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: stop_status
2023-07-29 23:30:07,704 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:30:12,748 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:30:17,774 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:30:19,432 DEBUG   SenderThread:7830 [sender.py:send():379] send: stats
2023-07-29 23:30:19,510 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 23:30:19,511 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: stop_status
2023-07-29 23:30:23,777 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:30:28,815 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:30:33,854 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:30:34,518 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 23:30:34,519 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: stop_status
2023-07-29 23:30:38,911 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:30:43,954 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:30:49,004 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:30:49,435 DEBUG   SenderThread:7830 [sender.py:send():379] send: stats
2023-07-29 23:30:49,529 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 23:30:49,529 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: stop_status
2023-07-29 23:30:54,746 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:31:42,227 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:31:46,073 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 23:31:46,073 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: stop_status
2023-07-29 23:31:47,412 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:31:52,446 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:31:57,483 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:32:00,970 DEBUG   SenderThread:7830 [sender.py:send():379] send: stats
2023-07-29 23:32:01,082 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 23:32:01,083 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: stop_status
2023-07-29 23:32:03,357 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:32:08,382 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:32:13,420 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:32:16,085 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 23:32:16,086 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: stop_status
2023-07-29 23:32:19,238 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:46:37,382 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:46:42,481 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:46:43,630 DEBUG   SenderThread:7830 [sender.py:send():379] send: stats
2023-07-29 23:46:43,749 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 23:46:43,750 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: stop_status
2023-07-29 23:46:48,792 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: keepalive
2023-07-29 23:46:53,833 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: keepalive
2023-07-29 23:46:54,993 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 23:46:58,763 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 23:46:58,765 DEBUG   SenderThread:7830 [sender.py:send_request():406] send_request: stop_status
2023-07-29 23:47:00,982 DEBUG   HandlerThread:7830 [handler.py:handle_request():144] handle_request: status_report
