2023-07-29 18:12:46,726 INFO    StreamThr :82522 [internal.py:wandb_internal():86] W&B internal server running at pid: 82522, started at: 2023-07-29 18:12:46.726263
2023-07-29 18:12:47,339 DEBUG   SenderThread:82522 [sender.py:send():379] send: files
2023-07-29 18:12:47,339 INFO    SenderThread:82522 [sender.py:_save_file():1376] saving file wandb-metadata.json with policy now
2023-07-29 18:12:47,343 DEBUG   HandlerThread:82522 [handler.py:handle_request():144] handle_request: stop_status
2023-07-29 18:12:47,343 DEBUG   SenderThread:82522 [sender.py:send_request():406] send_request: stop_status
2023-07-29 18:12:47,557 DEBUG   SenderThread:82522 [sender.py:send():379] send: telemetry
2023-07-29 18:12:47,558 DEBUG   SenderThread:82522 [sender.py:send():379] send: exit
2023-07-29 18:12:47,558 INFO    SenderThread:82522 [sender.py:send_exit():584] handling exit code: 0
2023-07-29 18:12:47,558 INFO    SenderThread:82522 [sender.py:send_exit():586] handling runtime: 0
2023-07-29 18:12:47,559 INFO    SenderThread:82522 [sender.py:_save_file():1376] saving file wandb-summary.json with policy end
2023-07-29 18:12:47,559 INFO    SenderThread:82522 [sender.py:send_exit():592] send defer
2023-07-29 18:12:47,559 DEBUG   HandlerThread:82522 [handler.py:handle_request():144] handle_request: defer
2023-07-29 18:12:47,559 INFO    HandlerThread:82522 [handler.py:handle_request_defer():170] handle defer: 0
2023-07-29 18:12:47,559 DEBUG   SenderThread:82522 [sender.py:send_request():406] send_request: defer
2023-07-29 18:12:47,559 INFO    SenderThread:82522 [sender.py:send_request_defer():608] handle sender defer: 0
2023-07-29 18:12:47,559 INFO    SenderThread:82522 [sender.py:transition_state():612] send defer: 1
2023-07-29 18:12:47,559 DEBUG   HandlerThread:82522 [handler.py:handle_request():144] handle_request: defer
2023-07-29 18:12:47,559 INFO    HandlerThread:82522 [handler.py:handle_request_defer():170] handle defer: 1
2023-07-29 18:12:47,559 DEBUG   SenderThread:82522 [sender.py:send_request():406] send_request: defer
2023-07-29 18:12:47,559 INFO    SenderThread:82522 [sender.py:send_request_defer():608] handle sender defer: 1
2023-07-29 18:12:47,559 INFO    SenderThread:82522 [sender.py:transition_state():612] send defer: 2
2023-07-29 18:12:47,559 DEBUG   HandlerThread:82522 [handler.py:handle_request():144] handle_request: defer
2023-07-29 18:12:47,559 INFO    HandlerThread:82522 [handler.py:handle_request_defer():170] handle defer: 2
2023-07-29 18:12:47,559 INFO    HandlerThread:82522 [system_monitor.py:finish():190] Stopping system monitor
2023-07-29 18:12:47,560 DEBUG   SystemMonitor:82522 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-07-29 18:12:47,560 INFO    HandlerThread:82522 [interfaces.py:finish():202] Joined cpu monitor
2023-07-29 18:12:47,560 DEBUG   SystemMonitor:82522 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-07-29 18:12:47,560 INFO    HandlerThread:82522 [interfaces.py:finish():202] Joined disk monitor
2023-07-29 18:12:47,560 DEBUG   SystemMonitor:82522 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-07-29 18:12:47,929 INFO    wandb-upload_0:82522 [upload_job.py:push():131] Uploaded file /var/folders/yb/rxg8x13d235dsjs27my4zz6w0000gp/T/tmpvuhlmddtwandb/cyzvribd-wandb-metadata.json
2023-07-29 18:12:48,212 INFO    HandlerThread:82522 [interfaces.py:finish():202] Joined gpuapple monitor
2023-07-29 18:12:48,212 INFO    HandlerThread:82522 [interfaces.py:finish():202] Joined memory monitor
2023-07-29 18:12:48,212 INFO    HandlerThread:82522 [interfaces.py:finish():202] Joined network monitor
2023-07-29 18:12:48,212 DEBUG   SenderThread:82522 [sender.py:send_request():406] send_request: defer
2023-07-29 18:12:48,212 INFO    SenderThread:82522 [sender.py:send_request_defer():608] handle sender defer: 2
2023-07-29 18:12:48,212 INFO    SenderThread:82522 [sender.py:transition_state():612] send defer: 3
2023-07-29 18:12:48,212 DEBUG   SenderThread:82522 [sender.py:send():379] send: telemetry
2023-07-29 18:12:48,212 DEBUG   SenderThread:82522 [sender.py:send():379] send: stats
2023-07-29 18:12:48,212 DEBUG   HandlerThread:82522 [handler.py:handle_request():144] handle_request: defer
2023-07-29 18:12:48,212 INFO    HandlerThread:82522 [handler.py:handle_request_defer():170] handle defer: 3
2023-07-29 18:12:48,212 DEBUG   SenderThread:82522 [sender.py:send_request():406] send_request: defer
2023-07-29 18:12:48,212 INFO    SenderThread:82522 [sender.py:send_request_defer():608] handle sender defer: 3
2023-07-29 18:12:48,212 INFO    SenderThread:82522 [sender.py:transition_state():612] send defer: 4
2023-07-29 18:12:48,212 DEBUG   HandlerThread:82522 [handler.py:handle_request():144] handle_request: defer
2023-07-29 18:12:48,212 INFO    HandlerThread:82522 [handler.py:handle_request_defer():170] handle defer: 4
2023-07-29 18:12:48,212 DEBUG   SenderThread:82522 [sender.py:send_request():406] send_request: defer
2023-07-29 18:12:48,212 INFO    SenderThread:82522 [sender.py:send_request_defer():608] handle sender defer: 4
2023-07-29 18:12:48,212 INFO    SenderThread:82522 [sender.py:transition_state():612] send defer: 5
2023-07-29 18:12:48,212 DEBUG   HandlerThread:82522 [handler.py:handle_request():144] handle_request: defer
2023-07-29 18:12:48,212 INFO    HandlerThread:82522 [handler.py:handle_request_defer():170] handle defer: 5
2023-07-29 18:12:48,213 DEBUG   SenderThread:82522 [sender.py:send():379] send: summary
2023-07-29 18:12:48,213 INFO    SenderThread:82522 [sender.py:_save_file():1376] saving file wandb-summary.json with policy end
2023-07-29 18:12:48,213 DEBUG   SenderThread:82522 [sender.py:send_request():406] send_request: defer
2023-07-29 18:12:48,213 INFO    SenderThread:82522 [sender.py:send_request_defer():608] handle sender defer: 5
2023-07-29 18:12:48,213 INFO    SenderThread:82522 [sender.py:transition_state():612] send defer: 6
2023-07-29 18:12:48,213 DEBUG   HandlerThread:82522 [handler.py:handle_request():144] handle_request: defer
2023-07-29 18:12:48,213 INFO    HandlerThread:82522 [handler.py:handle_request_defer():170] handle defer: 6
2023-07-29 18:12:48,213 DEBUG   SenderThread:82522 [sender.py:send_request():406] send_request: defer
2023-07-29 18:12:48,213 INFO    SenderThread:82522 [sender.py:send_request_defer():608] handle sender defer: 6
2023-07-29 18:12:48,214 DEBUG   HandlerThread:82522 [handler.py:handle_request():144] handle_request: status_report
2023-07-29 18:12:48,247 INFO    Thread-12 :82522 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/vahid/GitHub/lc_qa_chat/wandb/run-20230729_181246-usr2pcry/files/wandb-metadata.json
2023-07-29 18:12:48,248 INFO    Thread-12 :82522 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/vahid/GitHub/lc_qa_chat/wandb/run-20230729_181246-usr2pcry/files/wandb-summary.json
2023-07-29 18:12:48,248 INFO    Thread-12 :82522 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/vahid/GitHub/lc_qa_chat/wandb/run-20230729_181246-usr2pcry/files/requirements.txt
2023-07-29 18:12:48,351 DEBUG   HandlerThread:82522 [handler.py:handle_request():144] handle_request: poll_exit
2023-07-29 18:12:48,380 INFO    SenderThread:82522 [sender.py:transition_state():612] send defer: 7
2023-07-29 18:12:48,380 DEBUG   SenderThread:82522 [sender.py:send_request():406] send_request: poll_exit
2023-07-29 18:12:48,381 DEBUG   HandlerThread:82522 [handler.py:handle_request():144] handle_request: defer
2023-07-29 18:12:48,381 INFO    HandlerThread:82522 [handler.py:handle_request_defer():170] handle defer: 7
2023-07-29 18:12:48,381 DEBUG   SenderThread:82522 [sender.py:send_request():406] send_request: defer
2023-07-29 18:12:48,381 INFO    SenderThread:82522 [sender.py:send_request_defer():608] handle sender defer: 7
2023-07-29 18:12:48,381 INFO    SenderThread:82522 [sender.py:transition_state():612] send defer: 8
2023-07-29 18:12:48,381 DEBUG   HandlerThread:82522 [handler.py:handle_request():144] handle_request: defer
2023-07-29 18:12:48,381 INFO    HandlerThread:82522 [handler.py:handle_request_defer():170] handle defer: 8
2023-07-29 18:12:48,381 DEBUG   SenderThread:82522 [sender.py:send_request():406] send_request: defer
2023-07-29 18:12:48,382 INFO    SenderThread:82522 [sender.py:send_request_defer():608] handle sender defer: 8
2023-07-29 18:12:48,382 INFO    SenderThread:82522 [job_builder.py:build():280] Attempting to build job artifact
2023-07-29 18:12:48,382 INFO    SenderThread:82522 [job_builder.py:_get_source_type():389] is repo sourced job
2023-07-29 18:12:48,385 INFO    SenderThread:82522 [job_builder.py:build():363] adding wandb-job metadata file
2023-07-29 18:12:48,388 INFO    SenderThread:82522 [sender.py:transition_state():612] send defer: 9
2023-07-29 18:12:48,388 DEBUG   HandlerThread:82522 [handler.py:handle_request():144] handle_request: defer
2023-07-29 18:12:48,388 DEBUG   SenderThread:82522 [sender.py:send():379] send: artifact
2023-07-29 18:12:48,388 INFO    HandlerThread:82522 [handler.py:handle_request_defer():170] handle defer: 9
2023-07-29 18:12:49,249 INFO    Thread-12 :82522 [dir_watcher.py:_on_file_modified():289] file/dir modified: /Users/vahid/GitHub/lc_qa_chat/wandb/run-20230729_181246-usr2pcry/files/config.yaml
2023-07-29 18:12:49,357 DEBUG   HandlerThread:82522 [handler.py:handle_request():144] handle_request: poll_exit
2023-07-29 18:12:49,617 INFO    wandb-upload_1:82522 [upload_job.py:push():89] Uploaded file /Users/vahid/Library/Application Support/wandb/artifacts/staging/tmpad71taq8
2023-07-29 18:12:49,617 INFO    wandb-upload_0:82522 [upload_job.py:push():89] Uploaded file /Users/vahid/Library/Application Support/wandb/artifacts/staging/tmpbbk53k96
2023-07-29 18:12:50,593 INFO    SenderThread:82522 [sender.py:send_artifact():1476] sent artifact job-https___github.com_reachusama_lc_qa_chat.git_app.py - {'id': 'QXJ0aWZhY3Q6NTI2Njg1NzU0', 'digest': '6b9124bbeaad88102e53ee44536915a0', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjg2NTI3MzE5', 'latestArtifact': None}, 'version': 'latest'}
2023-07-29 18:12:50,594 DEBUG   SenderThread:82522 [sender.py:send_request():406] send_request: defer
2023-07-29 18:12:50,594 INFO    SenderThread:82522 [sender.py:send_request_defer():608] handle sender defer: 9
2023-07-29 18:12:50,594 INFO    SenderThread:82522 [dir_watcher.py:finish():359] shutting down directory watcher
2023-07-29 18:12:51,260 INFO    SenderThread:82522 [dir_watcher.py:finish():389] scan: /Users/vahid/GitHub/lc_qa_chat/wandb/run-20230729_181246-usr2pcry/files
2023-07-29 18:12:51,260 INFO    SenderThread:82522 [dir_watcher.py:finish():403] scan save: /Users/vahid/GitHub/lc_qa_chat/wandb/run-20230729_181246-usr2pcry/files/requirements.txt requirements.txt
2023-07-29 18:12:51,260 INFO    SenderThread:82522 [dir_watcher.py:finish():403] scan save: /Users/vahid/GitHub/lc_qa_chat/wandb/run-20230729_181246-usr2pcry/files/config.yaml config.yaml
2023-07-29 18:12:51,263 INFO    SenderThread:82522 [dir_watcher.py:finish():403] scan save: /Users/vahid/GitHub/lc_qa_chat/wandb/run-20230729_181246-usr2pcry/files/wandb-summary.json wandb-summary.json
2023-07-29 18:12:51,265 INFO    SenderThread:82522 [dir_watcher.py:finish():403] scan save: /Users/vahid/GitHub/lc_qa_chat/wandb/run-20230729_181246-usr2pcry/files/wandb-metadata.json wandb-metadata.json
2023-07-29 18:12:51,266 INFO    SenderThread:82522 [sender.py:transition_state():612] send defer: 10
2023-07-29 18:12:51,266 DEBUG   SenderThread:82522 [sender.py:send_request():406] send_request: poll_exit
2023-07-29 18:12:51,266 DEBUG   HandlerThread:82522 [handler.py:handle_request():144] handle_request: defer
2023-07-29 18:12:51,269 INFO    HandlerThread:82522 [handler.py:handle_request_defer():170] handle defer: 10
2023-07-29 18:12:51,270 DEBUG   SenderThread:82522 [sender.py:send_request():406] send_request: defer
2023-07-29 18:12:51,270 INFO    SenderThread:82522 [sender.py:send_request_defer():608] handle sender defer: 10
2023-07-29 18:12:51,270 INFO    SenderThread:82522 [file_pusher.py:finish():159] shutting down file pusher
2023-07-29 18:12:51,718 INFO    wandb-upload_2:82522 [upload_job.py:push():131] Uploaded file /Users/vahid/GitHub/lc_qa_chat/wandb/run-20230729_181246-usr2pcry/files/wandb-summary.json
2023-07-29 18:12:51,765 INFO    wandb-upload_0:82522 [upload_job.py:push():131] Uploaded file /Users/vahid/GitHub/lc_qa_chat/wandb/run-20230729_181246-usr2pcry/files/config.yaml
2023-07-29 18:12:51,765 INFO    wandb-upload_1:82522 [upload_job.py:push():131] Uploaded file /Users/vahid/GitHub/lc_qa_chat/wandb/run-20230729_181246-usr2pcry/files/requirements.txt
2023-07-29 18:12:51,971 INFO    Thread-11 (_thread_body):82522 [sender.py:transition_state():612] send defer: 11
2023-07-29 18:12:51,971 DEBUG   HandlerThread:82522 [handler.py:handle_request():144] handle_request: defer
2023-07-29 18:12:51,972 INFO    HandlerThread:82522 [handler.py:handle_request_defer():170] handle defer: 11
2023-07-29 18:12:51,972 DEBUG   SenderThread:82522 [sender.py:send_request():406] send_request: defer
2023-07-29 18:12:51,972 INFO    SenderThread:82522 [sender.py:send_request_defer():608] handle sender defer: 11
2023-07-29 18:12:51,972 INFO    SenderThread:82522 [file_pusher.py:join():164] waiting for file pusher
2023-07-29 18:12:51,973 INFO    SenderThread:82522 [sender.py:transition_state():612] send defer: 12
2023-07-29 18:12:51,973 DEBUG   HandlerThread:82522 [handler.py:handle_request():144] handle_request: defer
2023-07-29 18:12:51,973 INFO    HandlerThread:82522 [handler.py:handle_request_defer():170] handle defer: 12
2023-07-29 18:12:51,973 DEBUG   SenderThread:82522 [sender.py:send_request():406] send_request: defer
2023-07-29 18:12:51,973 INFO    SenderThread:82522 [sender.py:send_request_defer():608] handle sender defer: 12
2023-07-29 18:12:52,146 INFO    SenderThread:82522 [sender.py:transition_state():612] send defer: 13
2023-07-29 18:12:52,147 DEBUG   HandlerThread:82522 [handler.py:handle_request():144] handle_request: defer
2023-07-29 18:12:52,147 INFO    HandlerThread:82522 [handler.py:handle_request_defer():170] handle defer: 13
2023-07-29 18:12:52,148 DEBUG   SenderThread:82522 [sender.py:send_request():406] send_request: defer
2023-07-29 18:12:52,148 INFO    SenderThread:82522 [sender.py:send_request_defer():608] handle sender defer: 13
2023-07-29 18:12:52,148 INFO    SenderThread:82522 [sender.py:transition_state():612] send defer: 14
2023-07-29 18:12:52,148 DEBUG   HandlerThread:82522 [handler.py:handle_request():144] handle_request: defer
2023-07-29 18:12:52,149 DEBUG   SenderThread:82522 [sender.py:send():379] send: final
2023-07-29 18:12:52,149 INFO    HandlerThread:82522 [handler.py:handle_request_defer():170] handle defer: 14
2023-07-29 18:12:52,149 DEBUG   SenderThread:82522 [sender.py:send():379] send: footer
2023-07-29 18:12:52,149 DEBUG   SenderThread:82522 [sender.py:send_request():406] send_request: defer
2023-07-29 18:12:52,149 INFO    SenderThread:82522 [sender.py:send_request_defer():608] handle sender defer: 14
2023-07-29 18:12:52,150 DEBUG   HandlerThread:82522 [handler.py:handle_request():144] handle_request: poll_exit
2023-07-29 18:12:52,151 DEBUG   HandlerThread:82522 [handler.py:handle_request():144] handle_request: server_info
2023-07-29 18:12:52,151 DEBUG   SenderThread:82522 [sender.py:send_request():406] send_request: poll_exit
2023-07-29 18:12:52,151 DEBUG   HandlerThread:82522 [handler.py:handle_request():144] handle_request: get_summary
2023-07-29 18:12:52,152 DEBUG   SenderThread:82522 [sender.py:send_request():406] send_request: server_info
2023-07-29 18:12:52,152 DEBUG   HandlerThread:82522 [handler.py:handle_request():144] handle_request: sampled_history
2023-07-29 18:12:52,154 DEBUG   HandlerThread:82522 [handler.py:handle_request():144] handle_request: job_info
2023-07-29 18:12:52,278 DEBUG   SenderThread:82522 [sender.py:send_request():406] send_request: job_info
2023-07-29 18:12:52,279 INFO    MainThread:82522 [wandb_run.py:_footer_history_summary_info():3475] rendering history
2023-07-29 18:12:52,280 INFO    MainThread:82522 [wandb_run.py:_footer_history_summary_info():3507] rendering summary
2023-07-29 18:12:52,280 INFO    MainThread:82522 [wandb_run.py:_footer_sync_info():3434] logging synced files
2023-07-29 18:12:52,280 DEBUG   HandlerThread:82522 [handler.py:handle_request():144] handle_request: shutdown
2023-07-29 18:12:52,280 INFO    HandlerThread:82522 [handler.py:finish():857] shutting down handler
2023-07-29 18:12:53,160 INFO    WriterThread:82522 [datastore.py:close():294] close: /Users/vahid/GitHub/lc_qa_chat/wandb/run-20230729_181246-usr2pcry/run-usr2pcry.wandb
2023-07-29 18:12:53,284 INFO    SenderThread:82522 [sender.py:finish():1552] shutting down sender
2023-07-29 18:12:53,286 INFO    SenderThread:82522 [file_pusher.py:finish():159] shutting down file pusher
2023-07-29 18:12:53,286 INFO    SenderThread:82522 [file_pusher.py:join():164] waiting for file pusher
